394 0.993527 2300
395 0.993624 2302
396 0.993721 2303
397 0.993815 2304
398 0.993909 2305
399 0.994003 2306
400 0.994095 2307
401 0.994187 2308
402 0.994278 2310
403 0.994366 2311
404 0.994454 2312
405 0.994542 2313
406 0.994629 2315
407 0.994716 2316
408 0.994802 2317
409 0.994888 2318
410 0.994971 2319
411 0.995055 2320
412 0.995139 2321
413 0.995222 2323
414 0.995305 2324
415 0.995386 2325
416 0.995466 2326
417 0.995547 2327
418 0.995625 2328
419 0.995701 2329
420 0.995778 2330
421 0.995853 2331
422 0.995928 2332
423 0.996003 2333
424 0.996076 2334
425 0.996150 2335
426 0.996220 2336
427 0.996289 2337
428 0.996358 2338
429 0.996427 2339
430 0.996496 2340
431 0.996564 2341
432 0.996632 2342
433 0.996699 2343
434 0.996767 2344
435 0.996833 2345
436 0.996896 2346
437 0.996959 2347
438 0.997022 2348
439 0.997086 2349
440 0.997147 2350
441 0.997209 2351
442 0.997271 2352
443 0.997333 2353
444 0.997394 2354
445 0.997454 2355
446 0.997515 2356
447 0.997574 2357
448 0.997632 2358
449 0.997691 2359
450 0.997748 2360
451 0.997806 2361
452 0.997862 2362
453 0.997916 2363
454 0.997970 2364
455 0.998025 2365
456 0.998078 2366
457 0.998130 2367
458 0.998183 2368
459 0.998236 2369
460 0.998289 2370
461 0.998342 2372
462 0.998393 2374
463 0.998445 2375
464 0.998496 2376
465 0.998546 2377
466 0.998595 2378
467 0.998643 2379
468 0.998690 2380
469 0.998734 2381
470 0.998777 2382
471 0.998820 2383
472 0.998862 2384
473 0.998903 2385
474 0.998942 2386
475 0.998980 2387
476 0.999017 2388
477 0.999053 2389
478 0.999089 2390
479 0.999124 2391
480 0.999158 2392
481 0.999191 2393
482 0.999225 2394
483 0.999259 2395
484 0.999291 2396
485 0.999324 2397
486 0.999356 2398
487 0.999388 2399
488 0.999421 2400
489 0.999453 2401
490 0.999485 2402
491 0.999516 2403
492 0.999546 2404
493 0.999575 2405
494 0.999603 2406
495 0.999631 2407
496 0.999659 2408
497 0.999687 2409
498 0.999713 2410
499 0.999738 2411
500 0.999763 2412
501 0.999788 2413
502 0.999813 2414
503 0.999836 2415
504 0.999860 2416
505 0.999883 2417
506 0.999906 2418
507 0.999926 2419
508 0.999947 2420
509 0.999966 2421
510 0.999983 2422
511 0.999993 2423
512 1.000000 2424
